user,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,item_id,response,set
631,4.0,0.0,9.0,1.0,4.0,2.0,3.0,6.0,2.0,3.0,1.0,3.0,0.0,2.0,3.0,2.0,4.0,4.0,1.0,2.0,2.0,5.0,2.0,2.0,3.0,item_9,1,test
757,1.0,2.0,0.0,0.0,1.0,4.0,1.0,4.0,1.0,5.0,2.0,2.0,2.0,3.0,4.0,1.0,2.0,1.0,2.0,5.0,2.0,1.0,0.0,2.0,0.0,item_9,0,test
907,2.0,2.0,2.0,4.0,3.0,3.0,3.0,7.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,4.0,3.0,5.0,2.0,2.0,1.0,2.0,1.0,item_9,0,test
390,1.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,0.0,1.0,3.0,1.0,0.0,6.0,1.0,1.0,2.0,2.0,5.0,4.0,item_9,0,test
826,3.0,1.0,2.0,0.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,5.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,item_9,0,test
351,5.0,2.0,1.0,1.0,3.0,5.0,4.0,4.0,1.0,4.0,4.0,1.0,4.0,1.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,2.0,item_9,1,test
354,1.0,2.0,3.0,1.0,1.0,3.0,6.0,5.0,3.0,2.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,3.0,2.0,item_9,1,test
441,0.0,0.0,5.0,1.0,0.0,3.0,1.0,1.0,4.0,2.0,1.0,3.0,2.0,0.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,4.0,3.0,4.0,0.0,item_9,0,test
563,2.0,4.0,1.0,8.0,1.0,3.0,4.0,1.0,3.0,5.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,item_9,1,test
754,2.0,3.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,3.0,3.0,2.0,0.0,0.0,3.0,3.0,item_9,1,test
427,3.0,0.0,1.0,2.0,3.0,4.0,1.0,0.0,0.0,8.0,3.0,4.0,3.0,1.0,0.0,2.0,6.0,2.0,0.0,2.0,5.0,3.0,2.0,1.0,3.0,item_9,0,test
275,0.0,2.0,3.0,5.0,2.0,3.0,1.0,2.0,1.0,0.0,2.0,3.0,2.0,0.0,1.0,3.0,3.0,3.0,2.0,4.0,1.0,3.0,5.0,2.0,2.0,item_9,0,test
909,4.0,0.0,1.0,4.0,1.0,1.0,4.0,3.0,3.0,2.0,0.0,1.0,2.0,2.0,2.0,0.0,1.0,1.0,2.0,3.0,0.0,2.0,0.0,3.0,1.0,item_9,0,test
513,1.0,2.0,3.0,3.0,0.0,2.0,5.0,4.0,6.0,0.0,3.0,2.0,1.0,1.0,3.0,1.0,2.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0,2.0,item_9,1,test
223,2.0,4.0,3.0,2.0,1.0,5.0,3.0,1.0,6.0,0.0,4.0,1.0,1.0,0.0,3.0,1.0,4.0,2.0,3.0,2.0,0.0,2.0,4.0,3.0,1.0,item_9,0,test
186,2.0,1.0,3.0,2.0,2.0,1.0,0.0,5.0,1.0,0.0,2.0,1.0,0.0,0.0,3.0,3.0,4.0,2.0,3.0,1.0,0.0,3.0,1.0,1.0,2.0,item_9,0,test
489,2.0,2.0,5.0,1.0,1.0,3.0,3.0,2.0,3.0,0.0,2.0,4.0,6.0,0.0,2.0,1.0,4.0,0.0,2.0,2.0,1.0,3.0,2.0,0.0,1.0,item_9,0,test
747,3.0,0.0,1.0,2.0,3.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,5.0,1.0,3.0,0.0,3.0,3.0,1.0,0.0,0.0,2.0,1.0,1.0,6.0,item_9,1,test
611,5.0,0.0,3.0,3.0,5.0,6.0,3.0,1.0,1.0,0.0,2.0,0.0,5.0,2.0,1.0,1.0,0.0,2.0,3.0,1.0,2.0,1.0,1.0,2.0,0.0,item_9,1,test
772,1.0,4.0,1.0,1.0,6.0,2.0,0.0,2.0,2.0,2.0,1.0,5.0,2.0,2.0,3.0,0.0,1.0,1.0,2.0,1.0,5.0,2.0,0.0,5.0,2.0,item_9,0,test
545,3.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,2.0,0.0,0.0,1.0,6.0,0.0,1.0,4.0,5.0,1.0,3.0,0.0,1.0,1.0,0.0,item_9,0,test
392,0.0,2.0,3.0,2.0,1.0,3.0,6.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,0.0,3.0,3.0,3.0,3.0,2.0,2.0,item_9,0,test
514,2.0,1.0,2.0,3.0,2.0,3.0,3.0,0.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,2.0,4.0,0.0,4.0,1.0,1.0,1.0,2.0,item_9,0,test
24,2.0,0.0,2.0,1.0,1.0,0.0,2.0,2.0,6.0,3.0,7.0,0.0,2.0,1.0,3.0,1.0,1.0,0.0,4.0,4.0,1.0,2.0,2.0,1.0,4.0,item_9,0,test
871,4.0,0.0,3.0,0.0,1.0,2.0,3.0,3.0,3.0,1.0,0.0,2.0,1.0,3.0,1.0,0.0,2.0,3.0,1.0,0.0,1.0,4.0,2.0,3.0,3.0,item_9,1,test
952,1.0,4.0,2.0,4.0,1.0,3.0,4.0,1.0,3.0,1.0,1.0,2.0,2.0,3.0,3.0,2.0,2.0,1.0,3.0,2.0,4.0,5.0,3.0,1.0,3.0,item_9,1,test
637,0.0,0.0,1.0,3.0,1.0,1.0,4.0,1.0,2.0,3.0,4.0,0.0,7.0,0.0,2.0,0.0,4.0,2.0,2.0,0.0,3.0,0.0,2.0,3.0,0.0,item_9,0,test
683,0.0,4.0,0.0,3.0,2.0,1.0,0.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,3.0,0.0,2.0,5.0,1.0,1.0,4.0,3.0,1.0,item_9,1,test
583,0.0,2.0,5.0,1.0,4.0,2.0,0.0,7.0,0.0,4.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,4.0,0.0,3.0,1.0,3.0,3.0,item_9,0,test
221,6.0,0.0,3.0,4.0,2.0,5.0,2.0,3.0,2.0,4.0,1.0,2.0,3.0,1.0,1.0,3.0,0.0,2.0,1.0,3.0,3.0,1.0,0.0,2.0,2.0,item_9,1,test
423,3.0,4.0,2.0,6.0,5.0,3.0,4.0,4.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,4.0,1.0,2.0,0.0,0.0,0.0,3.0,item_9,1,test
529,1.0,0.0,2.0,4.0,3.0,4.0,1.0,4.0,2.0,2.0,1.0,4.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,6.0,4.0,0.0,1.0,item_9,0,test
163,3.0,1.0,3.0,4.0,2.0,6.0,6.0,3.0,0.0,1.0,1.0,4.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,5.0,4.0,2.0,1.0,0.0,item_9,1,test
462,1.0,5.0,6.0,1.0,1.0,1.0,3.0,0.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,4.0,4.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,item_9,0,test
188,1.0,3.0,0.0,0.0,4.0,2.0,2.0,0.0,0.0,1.0,2.0,1.0,3.0,3.0,6.0,1.0,2.0,4.0,3.0,3.0,2.0,3.0,3.0,2.0,0.0,item_9,0,test
439,4.0,1.0,3.0,2.0,4.0,2.0,1.0,2.0,3.0,3.0,0.0,0.0,1.0,3.0,1.0,3.0,3.0,2.0,5.0,0.0,1.0,4.0,7.0,2.0,2.0,item_9,0,test
599,1.0,0.0,5.0,2.0,2.0,1.0,4.0,2.0,5.0,2.0,2.0,2.0,3.0,1.0,1.0,3.0,1.0,0.0,1.0,0.0,2.0,1.0,2.0,2.0,4.0,item_9,1,test
27,2.0,1.0,2.0,4.0,2.0,4.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,6.0,1.0,4.0,3.0,3.0,5.0,0.0,7.0,2.0,item_9,0,test
244,2.0,0.0,1.0,3.0,2.0,1.0,0.0,3.0,7.0,2.0,0.0,2.0,3.0,3.0,2.0,7.0,0.0,0.0,3.0,1.0,3.0,0.0,2.0,0.0,0.0,item_9,0,test
294,1.0,1.0,0.0,4.0,0.0,1.0,0.0,3.0,3.0,3.0,2.0,5.0,1.0,2.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,5.0,3.0,6.0,1.0,item_9,0,test
176,1.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,6.0,1.0,3.0,2.0,1.0,0.0,4.0,3.0,2.0,3.0,4.0,1.0,2.0,7.0,4.0,1.0,0.0,item_9,0,test
421,0.0,0.0,3.0,1.0,1.0,5.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,4.0,0.0,0.0,2.0,4.0,1.0,5.0,2.0,3.0,1.0,item_9,1,test
147,1.0,0.0,3.0,4.0,3.0,2.0,7.0,2.0,2.0,3.0,2.0,4.0,1.0,0.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,4.0,1.0,0.0,2.0,item_9,0,test
88,0.0,2.0,3.0,4.0,3.0,3.0,1.0,0.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,3.0,0.0,3.0,0.0,6.0,1.0,4.0,2.0,1.0,3.0,item_9,1,test
731,6.0,1.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,3.0,2.0,0.0,2.0,1.0,1.0,3.0,3.0,5.0,2.0,2.0,1.0,1.0,3.0,1.0,3.0,item_9,0,test
741,1.0,0.0,2.0,2.0,0.0,4.0,2.0,1.0,3.0,4.0,2.0,4.0,2.0,0.0,1.0,2.0,2.0,2.0,0.0,3.0,2.0,1.0,2.0,4.0,1.0,item_9,0,test
36,0.0,6.0,2.0,2.0,1.0,4.0,1.0,4.0,1.0,2.0,1.0,0.0,3.0,1.0,1.0,2.0,2.0,6.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,item_9,0,test
94,2.0,0.0,3.0,2.0,0.0,1.0,3.0,0.0,2.0,2.0,2.0,1.0,0.0,2.0,5.0,5.0,3.0,4.0,3.0,1.0,4.0,4.0,2.0,4.0,0.0,item_9,0,test
454,4.0,0.0,5.0,4.0,1.0,2.0,3.0,2.0,0.0,0.0,2.0,2.0,6.0,2.0,5.0,4.0,5.0,3.0,7.0,1.0,2.0,1.0,3.0,5.0,0.0,item_9,0,test
38,2.0,2.0,3.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,0.0,3.0,5.0,6.0,2.0,3.0,1.0,1.0,5.0,3.0,8.0,1.0,item_9,0,test
331,1.0,5.0,2.0,7.0,0.0,3.0,2.0,1.0,2.0,2.0,2.0,4.0,2.0,0.0,0.0,0.0,4.0,1.0,3.0,5.0,1.0,0.0,1.0,2.0,1.0,item_9,0,test
699,3.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,0.0,0.0,4.0,1.0,3.0,2.0,3.0,2.0,1.0,4.0,6.0,2.0,2.0,5.0,1.0,2.0,0.0,item_9,0,test
597,2.0,2.0,3.0,0.0,1.0,5.0,0.0,2.0,4.0,2.0,0.0,2.0,2.0,0.0,3.0,0.0,4.0,3.0,3.0,2.0,2.0,3.0,3.0,1.0,2.0,item_9,0,test
839,3.0,1.0,3.0,2.0,1.0,1.0,3.0,5.0,3.0,1.0,1.0,1.0,0.0,3.0,4.0,6.0,3.0,2.0,0.0,2.0,2.0,3.0,4.0,2.0,2.0,item_9,0,test
383,1.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,2.0,2.0,4.0,1.0,4.0,0.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,0.0,item_9,0,test
647,3.0,3.0,4.0,4.0,0.0,6.0,3.0,3.0,2.0,2.0,1.0,3.0,3.0,0.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,3.0,item_9,0,test
985,4.0,1.0,1.0,0.0,5.0,2.0,0.0,1.0,3.0,1.0,2.0,1.0,3.0,0.0,2.0,0.0,4.0,2.0,0.0,1.0,2.0,2.0,2.0,3.0,5.0,item_9,0,test
938,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,4.0,5.0,0.0,2.0,5.0,2.0,4.0,0.0,2.0,5.0,4.0,4.0,5.0,0.0,0.0,3.0,item_9,0,test
845,3.0,4.0,5.0,3.0,0.0,2.0,2.0,0.0,6.0,2.0,1.0,1.0,4.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,item_9,0,test
525,4.0,2.0,3.0,0.0,0.0,2.0,1.0,2.0,3.0,3.0,3.0,3.0,2.0,0.0,2.0,0.0,4.0,2.0,4.0,4.0,2.0,0.0,4.0,2.0,0.0,item_9,0,test
515,6.0,1.0,0.0,1.0,3.0,5.0,2.0,3.0,7.0,0.0,3.0,2.0,3.0,1.0,1.0,0.0,2.0,1.0,3.0,2.0,0.0,2.0,0.0,3.0,0.0,item_9,0,test
386,2.0,4.0,7.0,3.0,4.0,6.0,5.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,1.0,6.0,item_9,1,test
996,2.0,2.0,4.0,1.0,0.0,4.0,0.0,2.0,3.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,4.0,1.0,2.0,item_9,0,test
977,2.0,1.0,5.0,0.0,6.0,2.0,1.0,1.0,5.0,2.0,2.0,3.0,2.0,1.0,0.0,4.0,3.0,1.0,6.0,1.0,0.0,1.0,0.0,0.0,1.0,item_9,0,test
767,1.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,3.0,1.0,0.0,3.0,3.0,1.0,1.0,4.0,4.0,0.0,1.0,1.0,1.0,0.0,3.0,2.0,2.0,item_9,0,test
71,1.0,2.0,7.0,2.0,1.0,6.0,1.0,4.0,3.0,3.0,2.0,2.0,0.0,0.0,0.0,1.0,3.0,1.0,3.0,0.0,1.0,2.0,1.0,0.0,1.0,item_9,1,test
494,4.0,2.0,5.0,0.0,6.0,0.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,3.0,7.0,1.0,2.0,3.0,2.0,4.0,2.0,item_9,0,test
580,1.0,3.0,6.0,1.0,2.0,5.0,1.0,2.0,1.0,4.0,5.0,0.0,4.0,1.0,0.0,5.0,5.0,0.0,5.0,4.0,2.0,3.0,2.0,2.0,2.0,item_9,1,test
47,3.0,4.0,2.0,4.0,2.0,4.0,1.0,3.0,4.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,4.0,item_9,1,test
29,0.0,1.0,4.0,0.0,3.0,3.0,6.0,1.0,1.0,3.0,2.0,2.0,3.0,0.0,2.0,3.0,2.0,1.0,4.0,3.0,1.0,3.0,2.0,3.0,4.0,item_9,0,test
440,5.0,2.0,2.0,3.0,1.0,5.0,0.0,3.0,6.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,item_9,0,test
208,3.0,4.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,4.0,3.0,3.0,3.0,1.0,7.0,2.0,4.0,2.0,4.0,2.0,8.0,2.0,0.0,0.0,item_9,0,test
939,0.0,4.0,3.0,2.0,4.0,3.0,1.0,3.0,2.0,5.0,2.0,2.0,0.0,0.0,0.0,2.0,3.0,5.0,2.0,3.0,5.0,1.0,2.0,1.0,0.0,item_9,0,test
538,3.0,3.0,3.0,2.0,1.0,3.0,3.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,0.0,2.0,2.0,1.0,2.0,1.0,3.0,4.0,2.0,8.0,4.0,item_9,1,test
586,0.0,1.0,3.0,1.0,1.0,1.0,0.0,3.0,3.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,4.0,3.0,2.0,1.0,2.0,0.0,2.0,1.0,item_9,1,test
57,2.0,2.0,1.0,1.0,2.0,3.0,3.0,0.0,4.0,5.0,0.0,1.0,2.0,1.0,5.0,0.0,2.0,1.0,1.0,0.0,3.0,4.0,2.0,2.0,1.0,item_9,1,test
388,3.0,1.0,0.0,0.0,1.0,3.0,4.0,2.0,3.0,2.0,1.0,4.0,1.0,3.0,1.0,2.0,0.0,0.0,6.0,1.0,1.0,4.0,3.0,0.0,2.0,item_9,0,test
398,0.0,2.0,4.0,2.0,0.0,2.0,2.0,3.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0,3.0,1.0,2.0,3.0,6.0,6.0,5.0,item_9,0,test
384,2.0,2.0,2.0,4.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,3.0,0.0,1.0,2.0,1.0,5.0,5.0,10.0,6.0,item_9,0,test
961,2.0,0.0,2.0,5.0,2.0,1.0,0.0,4.0,1.0,4.0,2.0,2.0,3.0,0.0,2.0,3.0,6.0,1.0,2.0,3.0,1.0,3.0,3.0,2.0,3.0,item_9,0,test
566,5.0,2.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,3.0,2.0,1.0,4.0,0.0,4.0,3.0,1.0,1.0,3.0,0.0,0.0,5.0,2.0,2.0,item_9,0,test
140,1.0,5.0,3.0,1.0,7.0,4.0,6.0,3.0,2.0,2.0,0.0,3.0,1.0,2.0,0.0,4.0,0.0,4.0,2.0,2.0,3.0,1.0,0.0,2.0,4.0,item_9,1,test
910,4.0,3.0,3.0,2.0,5.0,7.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,3.0,0.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,item_9,1,test
565,0.0,2.0,3.0,6.0,2.0,2.0,1.0,3.0,1.0,3.0,1.0,0.0,2.0,0.0,0.0,2.0,2.0,4.0,1.0,5.0,2.0,1.0,1.0,1.0,1.0,item_9,0,test
892,2.0,1.0,2.0,3.0,2.0,3.0,1.0,0.0,2.0,4.0,0.0,4.0,2.0,3.0,0.0,4.0,5.0,2.0,5.0,2.0,0.0,3.0,2.0,1.0,0.0,item_9,0,test
951,1.0,1.0,5.0,7.0,3.0,3.0,1.0,2.0,2.0,2.0,0.0,3.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,2.0,4.0,item_9,1,test
371,0.0,2.0,3.0,2.0,1.0,6.0,1.0,1.0,1.0,4.0,2.0,2.0,6.0,0.0,1.0,0.0,2.0,4.0,2.0,4.0,1.0,0.0,1.0,0.0,0.0,item_9,0,test
696,5.0,0.0,0.0,1.0,2.0,0.0,3.0,0.0,6.0,2.0,2.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,4.0,2.0,0.0,0.0,0.0,1.0,1.0,item_9,0,test
103,0.0,2.0,3.0,1.0,3.0,1.0,0.0,3.0,1.0,4.0,1.0,1.0,0.0,1.0,4.0,2.0,7.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,0.0,item_9,0,test
534,0.0,2.0,6.0,2.0,2.0,4.0,0.0,0.0,3.0,5.0,2.0,3.0,1.0,0.0,2.0,1.0,5.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,item_9,0,test
35,3.0,3.0,3.0,2.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,3.0,0.0,1.0,1.0,2.0,2.0,4.0,4.0,1.0,3.0,5.0,4.0,0.0,1.0,item_9,0,test
752,6.0,1.0,1.0,2.0,2.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,1.0,3.0,4.0,6.0,3.0,4.0,3.0,1.0,2.0,4.0,0.0,item_9,0,test
348,0.0,4.0,2.0,4.0,0.0,2.0,3.0,1.0,2.0,1.0,4.0,1.0,5.0,2.0,4.0,1.0,0.0,2.0,8.0,5.0,5.0,0.0,1.0,1.0,0.0,item_9,0,test
48,1.0,0.0,4.0,3.0,2.0,5.0,0.0,6.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,3.0,1.0,3.0,0.0,3.0,2.0,1.0,3.0,2.0,item_9,0,test
444,4.0,0.0,3.0,2.0,2.0,4.0,3.0,2.0,2.0,0.0,3.0,1.0,2.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,4.0,1.0,3.0,2.0,1.0,item_9,0,test
949,1.0,1.0,1.0,3.0,0.0,4.0,2.0,1.0,4.0,0.0,4.0,1.0,0.0,0.0,5.0,2.0,1.0,0.0,0.0,1.0,3.0,1.0,2.0,2.0,2.0,item_9,1,test
495,0.0,1.0,3.0,5.0,3.0,3.0,1.0,4.0,5.0,3.0,0.0,1.0,1.0,0.0,3.0,0.0,2.0,4.0,1.0,1.0,4.0,4.0,1.0,4.0,1.0,item_9,1,test
109,1.0,1.0,3.0,3.0,1.0,3.0,1.0,2.0,2.0,0.0,0.0,3.0,3.0,0.0,2.0,3.0,2.0,3.0,1.0,1.0,2.0,2.0,0.0,2.0,1.0,item_9,0,test
848,0.0,3.0,0.0,0.0,4.0,3.0,2.0,1.0,3.0,2.0,2.0,3.0,3.0,0.0,3.0,4.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,4.0,1.0,item_9,0,test
433,4.0,1.0,1.0,0.0,1.0,2.0,0.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0,3.0,1.0,2.0,0.0,2.0,2.0,3.0,1.0,0.0,item_9,0,test
442,2.0,2.0,3.0,3.0,2.0,2.0,1.0,4.0,2.0,3.0,2.0,2.0,0.0,0.0,0.0,1.0,3.0,2.0,3.0,4.0,3.0,3.0,1.0,3.0,2.0,item_9,1,test
148,3.0,2.0,4.0,2.0,1.0,3.0,0.0,3.0,4.0,0.0,1.0,2.0,1.0,0.0,4.0,2.0,0.0,0.0,7.0,3.0,1.0,4.0,2.0,1.0,1.0,item_9,0,test
127,4.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,1.0,3.0,1.0,3.0,0.0,6.0,0.0,item_9,1,test
944,1.0,3.0,3.0,3.0,2.0,1.0,1.0,4.0,1.0,3.0,3.0,4.0,2.0,4.0,1.0,2.0,7.0,4.0,3.0,2.0,1.0,2.0,3.0,0.0,1.0,item_9,0,test
509,1.0,2.0,1.0,2.0,0.0,4.0,1.0,1.0,2.0,3.0,3.0,3.0,3.0,0.0,3.0,4.0,2.0,3.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,item_9,0,test
290,2.0,2.0,2.0,6.0,0.0,2.0,0.0,2.0,1.0,2.0,3.0,1.0,4.0,3.0,6.0,6.0,2.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,item_9,0,test
937,2.0,3.0,2.0,5.0,3.0,3.0,0.0,2.0,3.0,1.0,0.0,0.0,2.0,1.0,4.0,1.0,0.0,1.0,1.0,4.0,3.0,1.0,4.0,0.0,0.0,item_9,0,test
445,2.0,1.0,2.0,2.0,3.0,4.0,4.0,2.0,2.0,4.0,1.0,1.0,2.0,0.0,4.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,6.0,0.0,3.0,item_9,0,test
241,0.0,4.0,3.0,4.0,1.0,0.0,2.0,3.0,2.0,4.0,3.0,2.0,3.0,0.0,0.0,0.0,1.0,3.0,5.0,2.0,2.0,0.0,2.0,3.0,1.0,item_9,0,test
68,2.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,4.0,2.0,3.0,0.0,4.0,0.0,0.0,2.0,0.0,1.0,6.0,0.0,4.0,1.0,1.0,2.0,1.0,item_9,0,test
854,1.0,0.0,2.0,0.0,4.0,1.0,2.0,5.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,0.0,2.0,3.0,0.0,6.0,1.0,1.0,1.0,4.0,1.0,item_9,0,test
673,2.0,2.0,4.0,0.0,2.0,3.0,2.0,2.0,1.0,2.0,3.0,0.0,4.0,0.0,3.0,8.0,1.0,0.0,0.0,0.0,4.0,0.0,2.0,4.0,1.0,item_9,1,test
61,4.0,2.0,4.0,5.0,2.0,1.0,1.0,0.0,6.0,1.0,0.0,2.0,4.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,3.0,item_9,0,test
542,2.0,1.0,2.0,2.0,2.0,5.0,0.0,1.0,0.0,0.0,4.0,5.0,1.0,1.0,0.0,3.0,6.0,3.0,2.0,3.0,1.0,2.0,1.0,2.0,2.0,item_9,0,test
285,1.0,1.0,2.0,4.0,2.0,1.0,1.0,0.0,3.0,5.0,1.0,4.0,4.0,0.0,0.0,2.0,4.0,2.0,2.0,1.0,0.0,7.0,4.0,5.0,5.0,item_9,0,test
549,3.0,0.0,6.0,1.0,2.0,2.0,0.0,3.0,2.0,3.0,3.0,4.0,3.0,2.0,0.0,2.0,0.0,1.0,4.0,1.0,3.0,2.0,0.0,0.0,2.0,item_9,1,test
719,1.0,1.0,4.0,2.0,2.0,3.0,1.0,2.0,0.0,2.0,1.0,2.0,3.0,1.0,1.0,4.0,3.0,2.0,2.0,1.0,4.0,1.0,0.0,4.0,4.0,item_9,1,test
831,3.0,1.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,2.0,1.0,2.0,0.0,1.0,2.0,5.0,1.0,2.0,3.0,0.0,4.0,2.0,item_9,1,test
805,5.0,3.0,0.0,5.0,2.0,7.0,2.0,1.0,5.0,1.0,0.0,2.0,0.0,0.0,3.0,3.0,3.0,0.0,1.0,0.0,5.0,4.0,0.0,1.0,7.0,item_9,1,test
943,1.0,0.0,1.0,2.0,2.0,3.0,3.0,2.0,0.0,1.0,4.0,1.0,3.0,3.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,item_9,0,test
19,0.0,2.0,0.0,0.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,0.0,0.0,3.0,2.0,2.0,2.0,5.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,item_9,0,test
671,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,3.0,1.0,1.0,3.0,2.0,7.0,4.0,1.0,3.0,3.0,3.0,2.0,1.0,5.0,3.0,item_9,0,test
159,2.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,4.0,4.0,0.0,3.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,4.0,5.0,item_9,0,test
713,3.0,3.0,1.0,2.0,5.0,1.0,2.0,3.0,5.0,0.0,3.0,3.0,2.0,0.0,0.0,2.0,2.0,3.0,1.0,3.0,2.0,3.0,3.0,1.0,1.0,item_9,0,test
286,2.0,0.0,1.0,1.0,2.0,0.0,1.0,3.0,2.0,3.0,1.0,5.0,4.0,1.0,0.0,4.0,1.0,2.0,1.0,0.0,0.0,5.0,3.0,4.0,1.0,item_9,0,test
729,1.0,0.0,1.0,4.0,0.0,0.0,2.0,1.0,5.0,2.0,5.0,1.0,2.0,0.0,3.0,2.0,3.0,2.0,2.0,2.0,4.0,4.0,0.0,3.0,2.0,item_9,1,test
